id,label,categories
45964,"sdr fall 2019,reaccessioning","dev,unknown"
45965,"sdr fall 2019,tech debt","dev,dev"
45966,"sds,speechsynthesizer","topic,unknown"
45968,"sd_bell,userquery - answer open","topic,topic"
45971,"se,config","topic,unknown"
45972,"se,health","topic,unknown"
45973,"se,security","topic,unknown"
45974,"se,tracing,webserver","topic,topic,unknown"
45975,"se,webserver","topic,unknown"
45989,"search results,enhancement","topic,type"
45990,"search results,pwa","topic,topic"
45991,"search results,size-small","topic,topic"
45993,"search,fixed","status,topic"
45994,"search,priority","priority,topic"
45995,"search,python3","env,topic"
45996,"search,security,triaged","status,topic,topic"
45997,"search,species","topic,topic"
45998,"search,top priority","priority,topic"
45999,"search,triaged","status,topic"
46000,"search,ui,priority","priority,topic,topic"
46001,"search,waiting-for-feedback","status,topic"
46002,"search,web site front end","topic,topic"
46003,"search,webui","topic,topic"
46013,"sec-low,stale","priority,status"
46015,"sec-review,★★","type,unknown"
46022,"section header footer,section: selectablesection","topic,topic"
46025,"section-3d,section-internals","topic,topic"
46039,"secureim,blocker","priority,topic"
46053,"security,decentralization","topic,topic"
46054,"security,enhancement","topic,type"
46055,"security,good first issue,help wanted","priority,status,topic"
46056,"security,help wanted","status,topic"
46057,"security,invalid","status,topic"
46058,"security,p3-medium","priority,topic"
46059,"security,resolved","status,topic"
46060,"security,semver patch","dev,topic"
46061,"security,server","topic,topic"
46062,"security,server,workbench","topic,topic,topic"
46063,"security,service attention","topic,topic"
46064,"security,size/large","topic,topic"
46065,"security,stale","status,topic"
46066,"security,tethys","topic,unknown"
46067,"security,usability","topic,topic"
46068,"security,v1.0.0-bumped","topic,version"
46069,"security,waiting on review/feedback,p3-medium","priority,status,topic"
46070,"security,webdav","topic,topic"
46071,"security,website","topic,topic"
46072,"security,wontfix","status,topic"
46073,"security,workbench","topic,topic"
46082,"sedml,wontfix","status,topic"
46085,"seeds,type: bug","topic,type"
46093,"seel,help wanted","status,unknown"
46098,"segment effort service,has issue test,has workaround","status,status,topic"
46100,"segment service,has issue test","status,topic"
46101,"segment service,has issue test,has workaround","status,status,topic"
46102,"segment,outdated","status,topic"
46104,"segmentation,bug","topic,type"
46110,"selective disclosure,wallet","topic,topic"
46119,"self hosting,won't fix","status,topic"
46127,"selling,version-11","topic,version"
46138,"semver-major,technical debt","dev,dev"
46153,"sensor/flir,sensor/stereorgb","topic,topic"
46160,"sensu v1,sensu v2","topic,topic"
46161,"sensu v1,waiting for feedback","status,topic"
46163,"sentinel 1,enhancement","topic,type"
46164,"sentinel 1,ingestion","topic,topic"
46165,"sentinel 1,task","topic,type"
46169,"sentry issues,bug","topic,type"
46173,"seo,brands","topic,topic"
46174,"seo,status: resolved","status,topic"
46177,"sepa,engineering","topic,unknown"
46182,"sequence annotation,repo manager","dev,topic"
46189,"ser,waiting-on-boundary-tiles","status,unknown"
46197,"serious bug,waiting on testing","complex,status"
46198,"serious,server","priority,topic"
46211,"server environment,support","status,topic"
46213,"server involved,external_storage","topic,topic"
46214,"server involved,share_oc","topic,topic"
46224,"server,bug","topic,type"
46225,"server,text","topic,topic"
46226,"server,vcs","dev,topic"
46227,"server,wss","topic,unknown"
46236,"server-ui,wontfix","status,topic"
46246,"serverjs day,workshop","topic,topic"
46250,"service attention,customer-reported","status,topic"
46252,"service backend api relevant,wontfix","status,topic"
46256,"service layer,ui layer","topic,topic"
46258,"service metrics/monitoring,system","topic,topic"
46262,"service team,pending-close-response-required","dev,status"
46287,"session,try this out please","status,topic"
46290,"session-service,wontfix","status,topic"
46293,"setlist,ui","topic,topic"
46295,"sets,simplify","topic,topic"
46299,"settings,sync","topic,topic"
46300,"settings,translations","topic,topic"
46311,"sev1-urgent,area/user/tenant,priority/p1,team/che,team/che/osio,team/platform,type/bug","dev,dev,dev,priority,priority,topic,type"
46314,"sev2-high,issue/intermittent,type/bug","priority,priority,type"
46315,"sev2-high,priority/p2,sprint/current,type/bug","dev,priority,priority,type"
46316,"sev2-high,priority/p3,status/analyzing","priority,priority,status"
46317,"sev2-high,priority/p4","priority,priority"
46318,"sev2-high,priority/p4,status/pending-qa-verification","priority,priority,status"
46319,"sev2-high,priority/p4,team/platform","dev,priority,priority"
46320,"sev2-high,status/pending-qa-verification","priority,status"
46322,"sev3-medium,env/prod-preview,team/che","dev,env,priority"
46323,"sev3-medium,priority/p4,type/bug","priority,priority,type"
46324,"sev3-medium,team/che","dev,priority"
46325,"sev3-medium,type/bug","priority,type"
46327,"sev4-low,priority/p4","priority,priority"
46328,"sev4-low,priority/p4,team/platform,type/bug","dev,priority,priority,type"
46329,"sev4-low,priority/p4,team/ui","dev,priority,priority"
46330,"sev4-low,priority/p4,type/bug","priority,priority,type"
46335,"sev:low,done","priority,status"
46336,"sev:low,wontfix","priority,status"
46338,"severe,please-test","priority,status"
46339,"severe,showstopper","priority,topic"
46352,"severity-critical,target-3.0.16-ga,target-3.1.13-ga","priority,version,version"
46354,"severity-high,size-s","priority,topic"
46357,"severity-major,target-3.1.13-ga","priority,version"
46358,"severity-major,target-4.0.0-ga","priority,version"
46360,"severity-medium,size-s","priority,topic"
46362,"severity-minor,target-3.1.13-ga","priority,version"
46363,"severity-minor,type-bug","priority,type"
46364,"severity/2-serious,source/scenario","priority,topic"
46366,"severity/blocker,sprint/current-sprint","dev,priority"
46367,"severity/blocker,status/code-review","priority,status"
46368,"severity/blocker,team/platform","dev,priority"
46375,"severity/non-blocking,type/code-design","priority,type"
46377,"severity/p1,status/code-review","priority,status"
46378,"severity/p1,team/platform","dev,priority"
46379,"severity/p1,team/plugin","dev,priority"
46380,"severity/p1,team/rhche-qe","dev,priority"
46382,"severity/p2,status/analyzing,target/multi-tenant-rh-che","priority,status,topic"
46383,"severity/p2,team/platform","dev,priority"
46384,"severity/p2,team/plugin","dev,priority"
46385,"severity2: broken,tests","dev,priority"
46395,"severity: broken expected use,severity: regression,type: bug","priority,priority,type"
46396,"severity: broken expected use,type: bug","priority,type"
46405,"severity: inconvenient,type: enhancement","priority,type"
46406,"severity: inconvenient,type: nganimate","priority,topic"
46408,"severity: low,status: in-review","priority,status"
46409,"severity: low,status: resolved","priority,status"
46410,"severity: low,verified","priority,status"
46411,"severity: low,wontfix","priority,status"
46414,"severity: medium,support: sev2","complex,priority"
46415,"severity: medium,verified","priority,status"
46417,"severity: minor,type: bug","priority,type"
46418,"severity: minor,wording","priority,topic"
46422,"severity: regression,type: accessibility","priority,topic"
46423,"severity: regression,type: bug","priority,type"
46424,"severity: release blocker,severity: user reported","priority,priority"
46428,"severity:5-critical,status:confirmed,type:bug","priority,status,type"
46430,"severity:bc breaking,status:need more info","priority,status"
46431,"severity:bc breaking,type:bug","priority,type"
46434,"severity:blocks-development,severity:has-workaround","priority,priority"
46439,"severity:has-workaround,bug","priority,type"
46440,"severity:has-workaround,confirmed,fixed","priority,status,status"
46441,"severity:has-workaround,fixed","priority,status"
46453,"sf:feature-request,sf:open","status,type"
46454,"sf:feature-request,sf:open,sf:remind","priority,status,type"
46456,"sf:open,sf:remind","priority,status"
46462,"sframe,bug","topic,type"
46463,"sframe,bug,engine,p4","topic,topic,type,unknown"
46464,"sframe,bug,p4","topic,type,unknown"
46465,"sframe,engine,error message,p2","topic,topic,topic,unknown"
46466,"sframe,engine,p3","topic,topic,unknown"
46467,"sframe,engine,p4","topic,topic,unknown"
46468,"sframe,error message,p2","topic,topic,unknown"
46469,"sframe,p3","topic,unknown"
46470,"sframe,p3,toolkits","topic,topic,unknown"
46471,"sframe,p4","topic,unknown"
46477,"sgf editor,user feedback","topic,type"
46490,"shared,standalone_xaf_modules,versionconverter","topic,topic,topic"
46491,"shared,versionconverter","topic,topic"
46499,"sharpdx,bug","topic,type"
46503,"shell adapter,stale","status,topic"
46507,"shell parity,ux controls","topic,topic"
46509,"shell,intermediate","priority,topic"
46510,"shell,novice","priority,topic"
46525,"shipit,waffle:review","status,topic"
46553,"should (important/no urgent),sprint 01-optéos","dev,priority"
46555,"should be deprecated?,whatwg port","status,topic"
46563,"should have,up-for-grabs","priority,status"
46564,"should have,up-for-grabs,webservice-target","priority,status,topic"
46566,"should report upstream,stale","complex,status"
46587,"sidecar,triaged","status,topic"
46597,"sign in,state dept.","topic,topic"
46608,"sigsegv,duplicate","status,unknown"
46610,"silence,bosun","unknown,unknown"
46618,"simple,user interface","priority,topic"
46620,"simpletesttask,ready","priority,status"
46623,"simplification,tier1","topic,unknown"
46644,"site djangobrasil,site plonebrasil,site pythonbrasil","topic,topic,topic"
46651,"site search connector,wontfix","status,topic"
46652,"site,wishlist","status,topic"
46658,"sitemap,to check","status,topic"
46664,"size 2 - medium,team - plex","dev,topic"
46671,"size l,enhancement","topic,type"
46673,"size m,strings-needed","status,topic"
46675,"size s,low hanging fruit","priority,topic"
46676,"size s,🔥 release blocker","priority,topic"
46679,"size-large,topic-io","topic,topic"
46681,"size-m,wontfix","status,topic"
46684,"size-s,wontfix","status,topic"
46686,"size-small,tests","dev,topic"
46687,"size-small,translations","topic,topic"
46692,"size/large,stale","status,topic"
46693,"size/large,wontfix","status,topic"
46695,"size/m,skill/advanced","priority,topic"
46697,"size/medium,stale","status,topic"
46698,"size/medium,wontfix","status,topic"
46700,"size/s,ux/ui","topic,topic"
46702,"size/small,stale","status,topic"
46705,"size/xlarge,type/x509","topic,topic"
46714,"size: beginner-friendly,urgent","priority,priority"
46716,"size: easy,ui","priority,topic"
46717,"size: easy,urgent","priority,priority"
46718,"size: easy,wontfix","priority,status"
46720,"size: hard,urgent","priority,priority"
46726,"size: s,developing","status,topic"
46730,"size: xs,triage: confirmed,triage: feature request","status,topic,type"
46737,"size:5-small,source:internal","topic,topic"
46745,"size:tbd,team:security","dev,topic"
46747,"skaro-browser-scripting,skaro-discuss","topic,topic"
46748,"skaro-browser-scripting,skaro-discuss,skaro-plugin","topic,topic,topic"
46749,"skaro-browser-scripting,skaro-plugin","topic,topic"
46750,"skaro-core,skaro-discuss","topic,topic"
46751,"skaro-core,skaro-discuss,skaro-plugin","topic,topic,topic"
46753,"skaro-discuss,skaro-plugin","topic,topic"
46757,"skaro-plugin,skaro-todo","topic,topic"
46774,"skill: javascript,skill: perl","priority,priority"
46775,"skill: javascript,status: needs a developer","priority,status"
46784,"skills: advanced,xcel","priority,topic"
46789,"skip-for-react,type:feature","topic,type"
46791,"skip_render,stale","status,topic"
46799,"slack-related,stale","status,topic"
46803,"slaveloan,sprint","dev,topic"
46805,"slds-action-needed,current sprint","complex,dev"
46812,"slim 3,wontfix","status,topic"
46824,"small - 3,buckram","topic,unknown"
46825,"small - 3,export formats","topic,unknown"
46826,"small - 3,needs-reproduction","status,unknown"
46828,"small bug,важное","complex,unknown"
46836,"Small,frontend","topic,unknown"
46837,"small,good first issue","priority,unknown"
46838,"small,needs-repro","status,unknown"
46839,"small,output logic error","topic,unknown"
46840,"small,p2","unknown,unknown"
46841,"small,sprint-candidate","topic,unknown"
46842,"small,student","unknown,unknown"
46843,"small,suggestion","type,unknown"
46844,"small,t:persistence","topic,unknown"
46845,"small,📝cfp","topic,unknown"
46853,"smart contract,testing","status,topic"
46856,"smart-assistant,wont-fix","status,topic"
46861,"smartmatch,transliteration","topic,topic"
46864,"smf,bug","type,unknown"
46865,"smf,bug,s:fixed","status,type,unknown"
46866,"smf,help wanted","status,unknown"
46877,"smt,enhancement","type,unknown"
46878,"smt,enhancement,user interface","topic,type,unknown"
46881,"snap,wip","status,topic"
46884,"snippet editor,wordpress","topic,topic"
46898,"social media,💬  discussion","topic,type"
46905,"soft validation,model","status,topic"
46920,"solaris,sparc","topic,topic"
46924,"solidfire,tracked","status,unknown"
46937,"solution included,stale","status,status"
46942,"solution unknown,transpiling","status,topic"
46945,"solution/pr pending,suggestion","status,type"
46947,"solution: duplicate,solution: proposed fix","status,status"
46949,"solution: invalid,state: stale","status,status"
46951,"solution: proposed fix,state: stale","status,status"
46954,"solutions,wontfix","status,type"
46964,"solved,bug,z - lenguaje controlado","status,type,unknown"
46965,"solved,help wanted","status,status"
46966,"solved,priority:high","priority,status"
46967,"solved,priority:high,z - administración colecciones","priority,status,unknown"
46968,"solved,unimportant","priority,status"
46969,"solved,wavelet","status,topic"
46970,"solved,workaround","status,status"
46971,"solved,z - archivos adjuntos","status,unknown"
46986,"solvers.dsolve.constantsimp,solvers.dsolve.system","topic,topic"
46989,"solvers.solve,solvers.solveset","topic,topic"
47001,"someone else's bug,visual","complex,topic"
47002,"someone else's bug,wontfix","complex,status"
47008,"sonoff rf bridge,waiting for informations","status,topic"
47009,"sonoff rf bridge,wontfix","status,topic"
47013,"soon,locked","status,status"
47020,"sos,tmc discussion","complex,priority"
47031,"source code,ue4.21","topic,version"
47033,"source editor,vcs","dev,topic"
47042,"source/customer,team/foundation","dev,topic"
47044,"source: community,team: core","dev,topic"
47045,"source: customer,v4 sdk","complex,topic"
47048,"source: internal,good first issue","priority,topic"
47049,"source: internal,source: jet,team: client,team: core","dev,topic,topic,topic"
47050,"source: internal,source: jet,team: core","dev,topic,topic"
47051,"source: internal,source: jet,type: enhancement","topic,topic,type"
47052,"source: internal,team: core","dev,topic"
47054,"source: jet,team: core","dev,topic"
47055,"source: jet,type: enhancement","topic,type"
47079,"spa,merged - needs conf. after deploy","status,unknown"
47080,"spa,work in progress","status,unknown"
47083,"space: consultations,status: wip","status,topic"
47092,"spanish,technical","topic,topic"
47096,"spark api change: 2.3,spark api change: 2.3.2","complex,complex"
47099,"spark,bug","topic,type"
47100,"spark,tools","topic,topic"
47101,"spark,waitingforuser","status,topic"
47105,"sparql,store","topic,topic"
47111,"spatial,technical debt","dev,topic"
47121,"spec work needed,priority/p3","priority,status"
47132,"spec: async functions,outdated","complex,status"
47136,"specbug,no-recent-activity","complex,status"
47153,"species,vestigial","topic,unknown"
47161,"specification,switch","topic,topic"
47162,"specification,switch,zeroconf","topic,topic,topic"
47163,"specification,v0x","topic,version"
47164,"specification,wontfix","status,topic"
47198,"spigot,[-] low priority","priority,unknown"
47201,"spike,improvement","topic,type"
47203,"spillover,type/enhancement","priority,type"
47206,"spin-off,good first issue","priority,topic"
47213,"split 🍌,stale","status,topic"
47223,"sponge compat,help wanted","status,topic"
47230,"sponsored,status: accepted,type: backlog","status,status,status"
47231,"sponsored,status: accepted,type: bug","status,status,type"
47232,"sponsored,work in progress","status,status"
47234,"sponsors welcomed,wontfix","status,status"
47252,"spring2016,good first issue","dev,priority"
47254,"springboot,team-triaged","dev,topic"
47257,"spring_cleaning,tech_debt","complex,dev"
47265,"sprint 11,stretch","dev,topic"
47267,"sprint 12,post ga 1.0","dev,version"
47269,"sprint 2,sprint 3","dev,dev"
47270,"sprint 2,sprint 4","dev,dev"
47272,"sprint 2019,icebox","dev,dev"
47278,"sprint ending feb 22,internal tools","dev,topic"
47283,"sprint,design","dev,dev"
47284,"sprint,ui","dev,topic"
47285,"sprint,vacuum","dev,topic"
47286,"sprint,wontfix","dev,status"
47293,"sprint-backlog,ready","status,status"
47297,"sprint/current,type/bug","dev,type"
47301,"sprint/tbd,type/task","dev,topic"
47303,"sprint1,status:cannot_recreate","dev,status"
47304,"sprint1,status:pending","dev,status"
47305,"sprint1,status:pending,test:testcase_requested","dev,status,status"
47306,"sprint1,status:pending,type:bug","dev,status,type"
47307,"sprint1,status:won't fix","dev,status"
47308,"sprint1,status:won't fix,type:bug","dev,status,type"
47309,"sprint1,test:testcase_requested","dev,status"
47310,"sprint1,type:bug","dev,type"
47311,"sprint1,type:feature","dev,type"
47312,"sprint1,type:usability","dev,topic"
47314,"sprint2,status:cannot_recreate","dev,status"
47315,"sprint2,status:cannot_recreate,status:pending","dev,status,status"
47316,"sprint2,status:duplicate","dev,status"
47317,"sprint2,status:pending","dev,status"
47318,"sprint2,status:pending,type:bug","dev,status,type"
47319,"sprint2,status:won't fix,type:bug","dev,status,type"
47320,"sprint2,test:testcase_requested","dev,status"
47321,"sprint2,type:bug","dev,type"
47322,"sprint2,type:documentation","dev,type"
47324,"sprint3,status:pending","dev,status"
47326,"sprint4,status:pending","dev,status"
47328,"sprint8,testing-in-nightly","dev,dev"
47330,"sprint: 14,status: merged","dev,status"
47333,"sprint:arnhem2017,type:enhancement","dev,type"
47334,"sprint:arnhem2018,type:bug","dev,type"
47336,"sprint:bristol2020,type:bug","dev,type"
47348,"spv,wallet","topic,unknown"
47361,"sql,easy-fix","priority,topic"
47362,"sql,response requested","status,topic"
47363,"sql,service attention","topic,topic"
47364,"sql,severity normal","priority,topic"
47365,"sql,sql dd integration","topic,topic"
47366,"sql,tmp","topic,topic"
47368,"sql-database/svc,svc-sql-database","topic,topic"
47370,"sql-layer,workflow-api-redesign","topic,topic"
47382,"squads,has:save","status,topic"
47393,"src:polling,stale","status,topic"
47396,"srl - fase de monitoramento,verificado","unknown,unknown"
47398,"srp,priority_urgent","priority,unknown"
47399,"srp,process_wontfix","status,unknown"
47407,"ssh,feature,peer:ssh,status:confirmed","status,topic,topic,type"
47408,"ssh,feature,pull,push","topic,topic,type,unknown"
47409,"ssh,peer:rsync,pull,push","topic,topic,topic,unknown"
47410,"ssh,pull","topic,unknown"
47411,"ssh,windows-os","env,topic"
47430,"st-accepted,st-in-progress","status,status"
47432,"st-community-taken,st-fixed","status,status"
47443,"st:in progress,tp:api_settled","topic,unknown"
47446,"st:review,tp:api_settled","topic,unknown"
47450,"stability,travis-flakes","topic,topic"
47451,"stability,usability","topic,topic"
47462,"stack overflow,help wanted","status,topic"
47466,"stack: ui,status: in review","status,topic"
47476,"stage,ui","dev,topic"
47477,"stage,ui,invalid","dev,status,topic"
47484,"stage/waiting-for-release,type/bug","status,type"
47486,"stage1,upstream","dev,status"
47488,"stage2,translate-c","dev,topic"
47505,"stale / awaiting update,wontfix","status,status"
47508,"stale,duplicate","status,status"
47509,"stale,push","status,topic"
47510,"stale,question,v7","status,type,version"
47511,"stale,released","status,status"
47512,"stale,status: needs more info","status,status"
47513,"stale,style guide","status,topic"
47514,"stale,styling","status,topic"
47515,"stale,subsonic","status,topic"
47516,"stale,team-apex","dev,status"
47517,"stale,tests","dev,status"
47518,"stale,text","status,topic"
47519,"stale,textinput: refactor,help wanted","complex,status,status"
47520,"stale,to-be-closed","status,status"
47521,"stale,triage: evolution","status,topic"
47522,"stale,triaged,wontfix","status,status,status"
47523,"stale,tripal-7.x-3.x","status,version"
47524,"stale,type/feature","status,type"
47525,"stale,type: discussion","status,type"
47526,"stale,type: discussion / question","status,type"
47527,"stale,type: feature-request","status,type"
47528,"stale,type:assets","status,topic"
47529,"stale,type:loop-protect","status,topic"
47530,"stale,typescript","status,topic"
47531,"stale,unable-to-reproduce","status,status"
47532,"stale,unityui","status,topic"
47533,"stale,up next","status,status"
47534,"stale,up-for-grabs","status,status"
47535,"stale,upstream","status,status"
47536,"stale,user configuration","status,topic"
47537,"stale,user story","dev,status"
47538,"stale,v-devx","dev,status"
47539,"stale,v-infra","dev,status"
47540,"stale,v1.0","status,version"
47541,"stale,v3","status,version"
47542,"stale,v4","status,version"
47543,"stale,v7","status,version"
47544,"stale,valo","status,unknown"
47545,"stale,video","status,topic"
47546,"stale,waiting","status,status"
47547,"stale,waiting for author","status,status"
47548,"stale,waiting for dependency","status,status"
47549,"stale,waiting-for-user-information","status,status"
47550,"stale,whatsapp","status,topic"
47551,"stale,wikimedia","status,topic"
47552,"stale,windows","env,status"
47553,"stale,wont-fix","status,status"
47554,"stale,wontfix","status,status"
47555,"stale,workaround","status,status"
47556,"stale,workbench","status,topic"
47557,"stale,workflow: triage completed","status,status"
47558,"stale,workflows: mistral","status,unknown"
47559,"stale,works-for-me","status,status"
47560,"stale,zaius","status,unknown"
47561,"stale,¯\_(ツ)_/¯","status,unknown"
47562,"stale,🌳 tree shaking","status,topic"
47572,"stalled,stocks","status,topic"
47577,"standalone,windows","env,topic"
47580,"standalone_xaf_modules,vieweditmode","topic,topic"
47581,"standalone_xaf_modules,vieweditmode,xpandmodeleditor","topic,topic,topic"
47589,"standard needed,universal","status,topic"
47594,"standardization,wontfix","status,topic"
47601,"stanford api,tagger","topic,topic"
47608,"started,task","status,type"
47616,"starter,volunteers","topic,unknown"
47617,"starter-job,ready","priority,status"
47623,"startup,wontfix","status,topic"
47628,"stat-needs-work,type-bug","status,type"
47633,"stat:awaiting response,subtype:image retraining","status,topic"
47634,"stat:awaiting response,subtype:image-generator","status,topic"
47635,"stat:awaiting response,subtype:text-embedding","status,topic"
47636,"stat:awaiting response,type:bug","status,type"
47637,"stat:awaiting response,type:bug/performance","status,type"
47638,"stat:awaiting response,type:feature","status,type"
47639,"stat:awaiting response,type:support","status,type"
47641,"stat:awaiting tensorflower,type:bug","status,type"
47642,"stat:awaiting tensorflower,type:bug/performance","status,type"
47643,"stat:awaiting tensorflower,type:feature","status,type"
47644,"stat:awaiting tensorflower,type:performance","status,topic"
47645,"stat:awaiting tensorflower,type:support","status,type"
47649,"stat:contributions welcome,theme:performance","status,topic"
47650,"stat:contributions welcome,type:feature","status,type"
47651,"stat:cross-posting to tf,type:bug/performance","status,type"
47654,"stat:duplicate,stat:needs spec","status,status"
47657,"stat:needs info,stat:revisit","status,status"
47662,"stat:pr-open,subtype:editorialconventions","status,topic"
47663,"stat:pr-open,subtype:rp-ops","status,topic"
47664,"stat:pr-open,type:editorial","status,topic"
47665,"stat:pr-open,type:technical","status,topic"
47674,"state dept.,technical","topic,topic"
47678,"state-accepted,type-regression","status,type"
47680,"state-approved,state-design-effort-needed","status,status"
47683,"state-fixed,state-waiting","status,status"
47689,"state/accepting-pull-request,state/being-discussed","status,status"
47690,"state/accepting-pull-request,state/confirmed","status,status"
47703,"state: auto-locked,health-monitor","status,topic"
47704,"state: auto-locked,state: duplicate","status,status"
47705,"state: auto-locked,state: duplicate,system: automations","status,status,topic"
47706,"state: auto-locked,system: automations","status,topic"
47707,"state: auto-locked,system: event simulation","status,topic"
47708,"state: auto-locked,system: hammerhead","status,topic"
47709,"state: auto-locked,system: live mode","status,topic"
47710,"state: auto-locked,system: resource processing","status,topic"
47711,"state: auto-locked,system: script processing","status,topic"
47712,"state: auto-locked,type: bug","status,type"
47713,"state: auto-locked,type: enhancement","status,type"
47714,"state: await-repro,type: bug","status,type"
47719,"state: awaiting user information,bug","status,type"
47726,"state: duplicate,system: automations","status,topic"
47728,"state: help needed,state: stale","status,status"
47731,"state: in progress,triaged","status,status"
47740,"state: needs more info,state: stale","status,status"
47744,"state: new,type: enhancement","status,type"
47745,"state: new,version: 2.4","status,version"
47748,"state: please discuss,state: stale","status,status"
47751,"state: pull request ready,state: verified fixed","status,status"
47752,"state: pull request ready,triaged","status,status"
47755,"state: ready for implementation,work: metadata,work: template","status,topic,topic"
47759,"state: stale,state: waiting for pr","status,status"
47760,"state: stale,triaged","status,status"
47764,"state: verified fixed,triaged","status,status"
47766,"state: waiting for input,version: 2.3","status,version"
47771,"state: wontfix,triaged","status,status"
47775,"state::stale,windows","env,status"
47787,"state:unsupported,wontfix","status,status"
47793,"state_inprogress,state_question,type_feature","status,status,type"
47794,"state_inprogress,state_verification","status,status"
47795,"state_inprogress,type_bug","status,type"
47796,"state_inprogress,type_feature","status,type"
47799,"state_verification,type_documentation","status,type"
47800,"state_verification,type_question","status,type"
47813,"statisfiable,testneeded","status,status"
47818,"stats refresh,[type] task","topic,topic"
47829,"status - still valid?,topic - core","status,topic"
47843,"status :closed,status :in progress","status,status"
47844,"status :closed,status :resolved","status,status"
47846,"status :in progress,status :resolved","status,status"
47858,"status-accepted,release-relevant","status,topic"
47866,"status-consolidate,is-feature-request","status,type"
47867,"status-consolidate,is-usability-issue","status,topic"
47868,"status-consolidate,survey,is-usability-issue","status,topic,topic"
47877,"status-fixed,enhancement","status,type"
47878,"status-fixed,enhancement,lang-clj","env,status,type"
47879,"status-fixed,lang-c","env,status"
47880,"status-fixed,lang-clj","env,status"
47882,"status-in code review,no-recent-activity","status,status"
47887,"status-invalid,lang-c","env,status"
47888,"status-invalid,lang-css","env,status"
47889,"status-invalid,lang-php","env,status"
47890,"status-invalid,lang-vb","env,status"
47903,"status-wont-fix,issue-doc-idea","status,type"
47905,"status-wontfix,enhancement","status,type"
47907,"status.accepted,status.done","status,status"
47908,"status.accepted,status.done,type.bug","status,status,type"
47910,"status.built,status.tested","status,status"
47912,"status.completed,type.task","status,type"
47920,"status.ongoing,type.task","status,type"
47923,"status.resolved,type.review","status,type"
47935,"status/analyzing,status/completed,team/analytics/wizard,type/user-story","dev,status,status,topic"
47936,"status/analyzing,target/multi-tenant-rh-che","status,topic"
47937,"status/analyzing,team/analytics/wizard,type/user-story","dev,status,topic"
47938,"status/analyzing,team/platform","dev,status"
47946,"status/cannot-reproduce,status/more-info-needed","status,status"
47948,"status/code-review,status/in-progress","status,status"
47951,"status/description required,status/wontfix","status,status"
47956,"status/duplicate,status/pending-merge","status,status"
47957,"status/duplicate,type/bug","status,type"
47962,"status/fix-committed,status/fix-released","status,status"
47963,"status/fix-committed,type/bug","status,type"
47969,"status/has-pr,view/home","status,topic"
47970,"status/has-pr,view/streaming","status,topic"
47976,"status/in-progress,target/multi-tenant-rh-che","status,topic"
47982,"status/invalid,type/dependencies","status,topic"
47985,"status/keep,status/wait4reply","status,status"
47989,"status/more-info-needed,version/18.03","status,version"
47994,"status/need-more-info,status/works-for-me","status,status"
47996,"status/needdecision,status/needsestimate","status,status"
48008,"status/needs-info,status/stale","status,status"
48010,"status/needs-investigation,status/stale","status,status"
48016,"status/needsestimate,status/question","status,status"
48017,"status/new,type/bug","status,type"
48019,"status/open-for-dev,team/enterprise","dev,status"
48020,"status/open-for-dev,team/platform","dev,status"
48021,"status/open-for-dev,team/plugin","dev,status"
48023,"status/patched,status/sent patch","status,status"
48024,"status/patched,status/sent patch,xlose/fixed","status,status,status"
48025,"status/patched,xlose/fixed","status,status"
48026,"status/patches welcome,status/sent patch","status,status"
48032,"status/pr-submitted,status/to-test","status,status"
48040,"status/resolved,status/withdrawn","status,status"
48041,"status/resolved,status/wont-fix","status,status"
48042,"status/resolved,target/stm32f4","dev,status"
48045,"status/sent patch,xlose/fixed","status,status"
48046,"status/sent patch,xlose/todolisted","status,status"
48047,"status/sent patch,xlose/wontfix","status,status"
48049,"status/sent report,xlose/fixed","status,status"
48051,"status/stale,status/waiting-for-info,type/support","status,status,type"
48052,"status/stale,type/support","status,type"
48062,"status/waiting-for-info,type/support","status,type"
48065,"status/wip,type/bug","status,type"
48075,"status: abandoned,type: unconfirmed bug","complex,status"
48078,"status: accepted,system: inventory","status,topic"
48079,"status: accepted,type: bug","status,type"
48080,"status: accepted,type: enhancement","status,type"
48081,"status: accepted,type: feature","status,type"
48082,"status: accepted,type: wontfix","status,status"
48085,"status: accepting prs,type: breaking change","status,type"
48092,"status: answered,status: workaround available","status,status"
48093,"status: answered,type: question","status,type"
48097,"status: auto-closed,status: has-pr,status: waiting-for-reply","status,status,status"
48098,"status: auto-closed,status: has-pr,tool: action,type: feature","status,status,topic,type"
48099,"status: auto-closed,status: regression,status: waiting-for-reply,type: bug","status,status,status,type"
48100,"status: auto-closed,status: waiting-for-reply","status,status"
48101,"status: auto-closed,status: waiting-for-reply,tool: action","status,status,topic"
48102,"status: auto-closed,status: waiting-for-reply,tool: deliver","status,status,topic"
48103,"status: auto-closed,status: waiting-for-reply,tool: match","status,status,topic"
48104,"status: auto-closed,status: waiting-for-reply,tool: pem","status,status,topic"
48105,"status: auto-closed,status: waiting-for-reply,tool: pilot","status,status,topic"
48106,"status: auto-closed,status: waiting-for-reply,tool: pilot,topic: login","status,status,topic,topic"
48107,"status: auto-closed,status: waiting-for-reply,tool: pilot,type: feature","status,status,topic,type"
48108,"status: auto-closed,status: waiting-for-reply,tool: sigh","status,status,topic"
